full_text,sentiment
"@sehatAQUA Jngan sampai kita kalah sama mbak mas YKMI yang bangga dan berani ajak boikot Danone Aqua di depan acaranya langsung Gak cukup kita cuma posting All Eyes on Rafah di media sosial. Harus juga ada aksi nyata bantu Palestina. Cara gampangnya boikot produk2 terafiliasi Israel. https://t.co/SyzidsWVxn",positif
"Tadi beli camilan di Alfa***t bareng anak dan tayangan promo di belakang kasir ialah Bear Brand dengan BA: Nicholas Saputra. Nestle (Bear Brand) &amp; Danone (Aqua) itu masuk daftar boikot karena mendukung Israel. Promosi silakan. Boikot tetap jalan. https://t.co/rgwUYPjlbN",positif
"Makin gw untuk boikot danone Aqua",positif
"Boikot Aqua selama Danone berpihak Zionis",positif
"@txtoranggabut Mantap Aqua yang selalu terus menerus dukung Palestina dan semoga semuanya melepaskan boikot Aqua.",negatif
"Rill itu dipikir kenapa aqua mendadak bikin iklan pake pekerja mereka yg udh kerja puluhan taun dan pake embel2 Indonesia asli??? Ya karna boikot ini laaahh",negatif
"Sejumlah aktivis yang tergabung dalam Solidaritas Mahasiswa Untuk Rakyat Palestina (SMURP) menyerukan aksi boikot produk terafiliasi Israel di dalam agenda kegiatan Karnaval Sehat Aqua yang berlangsung di Plaza Barat Gelora Bung Karno (GBK) https://t.co/GUnuGdSMjT",positif
"tadi gue ke indomaret rencana mau beli air botol. sumpah semua merek air lokal abisss sisa si aqua aja yg menggunung. mantapppp boikot terusss",positif
"Kelakuan produk zionis emang beda harus bgt kita boikot danone aqua",positif
"Boikot ges inget danone aqua itu terafiliasi",positif
"Skin aqua tuh boikot ya?",netral
"People ngebacot : boikot starbucks boikot aqua boikot mcd boikot bear brand sampe ada artis verified ikutan demo demi igsnya doang. While for papua they are all silent. For geruduk2 org ibadah u guys are silent. Lol",negatif
"cuy skin Aqua tuh boikot kah???",netral
"yang udah boikot gak salah emang Danone aqua licik bgt",positif
"diem deh bapak yg melanggengkan kerjasama ama aqua pdhl kita lg boikot",negatif
"@noopiieeeeee Boikot #aqua",netral
"i'm discovering today that my classmates aka temen prodi esp yang laki masih anti boikot. bitch what argumen dia kalau mcd diboikot karyawannya yang kena CLASSIC ZIONIST. ada yang gw lihat fyp tiktoknya ngebicarain aqua dan korelasi sama airnya dari subang (cont-)",negatif
"Sebetulnya boikot itu wajib atau gak guys? Aku mau ikut boikot tp bapakku kerja di aqua ottokeh:( Tp aku 100% pro palestine kokk",netral
"@kaptenAmercia dari awal jg ga percaya dan gaikut boikot aqua ternyata bener kann tuhh",negatif
"Aqua danone lagi kena boikot juga btw",netral
"Mau boikot boikot tapi aku ketergantungan AQUA",negatif
"@kaptenAmercia stop boikot aqua udah jelas bgt nih statementnya",negatif
"@sayyang___ Gk pernah mau asal boikot aqua kalo gk ada bukti dan bener kan",negatif
"@kaptenAmercia bener kan. udah ga perlu boikot aqua lg udh jelas nih statementnya",negatif
"@yangbikinrinduu Aku udah ga boikot aqua lagi udah sadar kalo aqua itu dukung Palestina. Yuk manteman stop boikot aqua",negatif
"@cursingname a-apakah karena boikot aqua?",netral
"sudah selayak nya danone Aqua itu untuk di boikot",positif
"@Bersajak_id Stop boikot aqua dong sudah jelas selalu dukung palestina dan kasi banyak bantuan lho",negatif
"@Bersajak_id kita pun juga harus pinter biar gak kemakan hoax jadi wajib cari berita valid perihal boikot aqua ini",netral
"@Bersajak_id Emang jaman sekarang berita hoax ada dimana mana jangan asal percaya ya guys jangan boikot aqua",negatif
"@txtoranggabut finally aqua tegas juga kalo mereka tuh pro palestine. stop boikot aqua",negatif
"@matyhir Udah stop boikot aqua yuk. Baca nih artikelnya. Dia udah bela palestina lohh",negatif
"@Bersajak_id @UrFavBoy0810 Yuk kita sama2 support yg emang supoort palestina jangan asal main boikot aqua",netral
"@matyhir Yuuk literasinya dibanyakin lagi nih yang masih boikot aqua. Baca nih kalo aqua dukung palestina",negatif
"@matyhir Masih banyak banget yang ke makan hoax ya. Kasian lo karyawan aqua ikut kena dampak. Yuk stop boikot aqua",negatif
"@sayyang___ Nah kan jelas-jelas lho Aqua gak ada kaitannya dengan Israhell malah bantu Palestine. Ayoo yang salah boikot balik Aqua dulu",negatif
"@sayyang___ iya aku dah baca beritanya pas rilis. Aqua memang ga masuk daftar boikot karena aqua dukung palestina",netral
"@matyhir Aqua sudah banyak membantu dan memberikan bantuan kemanusiaan untuk Palestina jadi saya gak pernah boikot produk Aqua",negatif
"@matyhir iya pliss jangan asal boikot aqua dukung palestina loh. harus bijak milah informasi yang ada sekarang tuh dikit2 hoax",negatif
"@sayyang___ Aqua Danone dari dulu setau ku pro Palestina loh udh banyak beritanya makanya saya gak pernah boikot produk aqua",negatif
"@kaptenAmercia Nah bagus biar jangan salah lagi deh main boikot aqua",negatif
"@kaptenAmercia nih ya pada baca yg kmren boikot aqua udh kasih statement jelas nih",netral
"@kaptenAmercia Yukk gaess stop boikot aqua aqua udh ksih statement kalo mereka pro palestina",negatif
"@sayyang___ Yuk jangan boikot aqua lagi karena dia membantu palestina nih guys",negatif
"@kaptenAmercia Mana nih para netijen yang boikot aqua kemaren? Udah pada baca artikel ini belom? Baca gihh",netral
"@sayyang___ Udah banyak donasi masih aja kena boikot. Kasihan aqua nih guys. Stop boikot yuk",negatif
"aksi boikot akan berdampak secara efektif jika penolakan dilakukan terhadap produk impor yang memang didatangkan langsung dari israhelll. #TerusBoikotIsrael",positif
"Gak mau boikot ya udah mau tetap beli produk Israel🇮🇱 itu pun hak kalian. Tapi mengolok² pihak yang anti apalagi sampai bawa² darah daging &amp; tulang anak Palestina 🇵🇸 itu sih udah keterlaluan. Selamat kalian udah terkenal. Ortu kalian pasti bangga https://t.co/qhOcDP2T6K",netral
"Drun bukan kaleng-kaleng yg menyatakan HAMAS adalah organisasi teroris. Yg bilang adalah 3 negara Islam: Arab Saudi UEA &amp; Mesir. KFC Starbucks McD kalian boikot walaupun banyak warga Indonesia yg bekerja di sana. Gue mau lihat loe punya nyali gak ngedemo ketiga negara tsb? https://t.co/3ZI8aXSpiS",negatif
"Kasih rating 1.0 untuk KFC Lamnyong yang udah ngetawain kejadian di Palestina. Miris banget guys Orang Aceh wajib boikot kfc Lamnyong!!! #AlleyesonRafah #boikotkfc https://t.co/oAptCWfnpH",positif
"btw gais ini emang kfc boikot ya karena kfc gaada di list bds /gen https://t.co/uPVAEjjuCQ",netral
"Moots mau nanya deh kalo berdasarkan list yang dikasih BDS ini berarti hitungannya kfc gak masuk produk boikot yaa? Beritanya lumayan simpang siur soalnyaa.. https://t.co/l7a29qr9ug",netral
"ga gitu juga sebenernya. fokus boikot sesuai target bds itu HARUS tapi kalo mau boikot produk pro israel yang ga masuk list juga boleh aku kasih contoh yang mirip dengan KFC kenapa ga masuk list tapi publik tetep nyuruh boikot. https://t.co/nQx22FMYTF",netral
"Kelompok boikot ini knp ya kekeuh dgn produk2 F&amp;B asal Amerika dan ga do some research ttg produk Israel? Pdhl mrk itu produk ekspornya mostly IT products. Klo mau bener2 boikot ya hindari utk memakai Google dll. Klopun Mcd KFC jatuh yg rugi US (itupun ga bnyk) &amp; bukan Israel. https://t.co/BVFOSH6fQu",negatif
"boikot mcd kfc mangan dkriuk bolo https://t.co/na8S7GtLI8",positif
"Andewe wes gencar2e boikot malah mertuoku ngongkon tuku kfc gara2 promo https://t.co/RHzH1mm6z7",negatif
"Beli SABANA......!!! Boikot KFC.......!!!",positif
"Simply karna org-org yg mostly indo itu hateful bikin males. Kalo boycott minimal gak usah marahin orang yang boikot apalagi org lagi makan/kerja dirusuhin. Kita semua cari rezeki yang kerja di stall mcd kfc starbucks itu ada yg muslim jg. Boycott gapapa asal gk ganggu.",netral
"Lu kata nge boikot kfc sama dengan stop makan. Ngeboikot artinya pindah warung. Pindah warung dri kfc ke umkm yg artinya ttp support org sini jg kocak",positif
"bukan salah orang yg boikot emang kfc nya yg ga becus manage karyawannya. emang selama ini pas lu semua beli kfc pada mikirin gimana karyawan cfc? gimana pendapatan penjual dkriuk d besto nikita?",netral
"Kalau boikot berjalan lancar (amin ya Allah) seharusnya McD jga kena tfie org milih ke McD drpd KFC ya berarti emang nyatanya KFC itu bukan target kebanyakan orang lagi yang boikot McD lebih banyak di banding KFC",positif
"pertanyaan aku bbrp hari ini ko orang tolol knp msh ada didunia ini ya mksdnya kaya masalah boikot yang gampang bgt anjir tinggal boikot kfc mekdi sbux sesusah itu kah?? pdhl ga beli itu jg gabakal mati lagian juga masih ada alternatif yang lebih murah + enak",positif
"mengingat Boikot KFC gw dah sering nemu konten jastip bundle Epep X Kaepci indo jir mana banyak lagi yg beli sialan",negatif
"Kelakuan Gen-Zero Indonesia yang paling Palesnistism 'en Hamanism ! Boikot Produk AS ??? Ironisnya KFC di Mekkah Laris Manies Gaes.... wkwkwkwk https://t.co/qiBIC4NOXz",negatif
"Tidak Masuk Daftar List Boikot BDS Benarkah KFC Diblacklist? https://t.co/7AVTFcSfzT",netral
"nah jadi pilihan masing-masing deh mau boikot ĶFC atau gak. soalnya kata admin BDS begini. pokoknya fokus boikot list BDS ini aja ya guys. jangan boikot di luar BDS! biar lebih terarah dan gak ada perdebatan apa-apa lagi. https://t.co/L2aVgPs5et",netral
"BOIKOT KFC spt ini lah analoginya... https://t.co/H2IfYt6vLg",netral
"@kadrunmampos Orang Indonesia aja yg sok bela palestina dengan boikot kfc dan membuat saudara sendiri hilang pekerjaan dasar idiot",negatif
"lu ga beli kfc mekdi karena lagi boikot gw ga beli kfc mekdi karena dkriuk luwih enak ancok kita beda",netral
"@kadrunmampos Kfc ga masuk prioritas boikot sih ga sebahaya brand dibawah ini https://t.co/oxOUpaknoV",negatif
"hadeuh td lwt tl tp kelewat gini Klian yg koar koar free plstine &amp; boikot kfc ggr itu anak sy g perpnjg kontrak &amp; skrg nganggur pdl pny ank istri ntizen pd muka 2 njir. Bru godaan dajjal ringan loh itu",negatif
"Ngeri! Dampak Boikot Anti-Israel di Asia McDonald s dan KFC Alami Kerugian Hingga Tutup https://t.co/Ecod92aN0t #kfc #mcdonalds #boikot #anti #israel #rugi #tutup",negatif
"Boikot KFC di Indonesia. Ternyata KFC makanan favorit teroris Hamas. Makan tulang Palestina https://t.co/kHNlNz7BMk",positif
"Org boikot kfc bukan sbb ayam kecik dah sebenarnya tapi boikot kfc sbb bawah jcorp. Boikot jcorp.",positif
"tapi ya ngga apa ngga lantas langsung kok lo ngga boikot KFC sih! kan blablabla.. boikot atau ngga itu urusan dia pilihan dia.",netral
"Boikot nya tetep lanjut ya :) efek nya besar kok sbux daerah gw tutup krn efek boikot.. kalo kfc mcd udah gak serame dulu.. so istiqomah ya boikotnya.. Produk2 gak cuma dr 3 merk tsb jga loh..",positif
"anyway aku pro boikot tapi denger dari saudara ku yang pernah kerja di kfc juga begini temennya banyak yg kena phk karena boikot dan aku juga sempet mau kerja disitu tadinya dan saudara aku sendiri bilang jangan omset turun banget lagi banyak yg di phk",netral
"Saya dukung Palestina Merdeka tapi bukan bagian dari tim boikot produk yg indikasinya dukung Israel. Lagi pula KFC di Malaysia tutup Israel tetep bombardir Palestina. Boikot hanya perang dagang yg menggunakan perang sebagai alasan persaingan antar perusahaan",netral
"KFC Malaysia Tutup 100 Gerai Imbas Aksi Boikot Produk Israel. https://t.co/YA8buGyn0i",negatif
"McD dan KFC masih langganan arab muslim. Tidak ada boikot. Hanya Hamas pesek yang demo boikot tapi diam2 pesan online. Jiahhhh... https://t.co/LB6aMJUmkb",negatif
"kalau analisa saya sprtnya memang aksi bela palestina dan boikot kfc mcd starbucks dll itu buatan dari intel mosad israel sendiri tujuannya bikin rusuh negara yg ga terlibat shg berdampak pd ekonomi dan konflik. buktinya? tdk ada komentar/bantahan/upaya meredam dr israel",negatif
"Masyarakat yang boikot ga makan kfc juga tetep punya alternatif makanan lain tetap membeli makanan di tempat lain dan membantu menghidupi penjual makanan lain. Syukur2 malah meningkatkan umkm kuliner lokal. Pemikirannya jangan sempit hanya karena KFC brand besar.",positif
"Teruskan boikot KFC dan Pizza Hut.",positif
"Tokopedia gak diboikot lho kenapa justru banyak PHK karyawan? Sbux KFC &amp; McD banyak boikot tapi karyawannya gak banyak terancam. Jadi sebenernya isu boikot = bikin sodara sendiri di PHK itu gak relevan ya setan!",negatif
"Sekarang ni aku rasa ada sebab yang amat jelas utk boikot KFC. #ytjt",positif
"Emir Arab dng uangnya ingin membangun kerajaan bisnis yg sdh terlebih dulu dikuasai Amerika DKK (sejenis starbuck sejensi kfc persepakbolaan dll) Dalam membuat bangkrut pendahulunya mrk memanfaatkan MOMENT Palestina plus AJARAN Kebencian utk melakukan BOIKOT dan status HALAL.",negatif
"Gue biasanya klo temen gue konsum produk boikot gue tanya kamu tau ga produk ini diboikot? Trs dia jawab tau trs kami adu argumen gue kadang kaya udah cape yg penting udah ngasih tau. Tapi tdi Kaka sepupu gue makan KFC depan mata gue gue pengen nangis",negatif
"Ini kaya saling silang gak sih? Kek berkat boikot mcd KFC org beralih ke jatinangor. Jadi bantu para pekerja di jatinangor",positif
"So kena teruskan la boikot KFC",positif
"Wendys ni boikot ga yah gantiny kfc mcd yg ga boikot apaaa ges",netral
"ges mau nanya dong richeese sama kfc boikot ga??",netral
"@okezonenews @sosmedkeras Menurut gw mrk liat2 ig/tiktok tentang boikot mcd dan ada seseorang yg boikot itu mengatakan klo makan disitu sma sj memakan darah zionis mungkin mrk cma kesal aj karna ada org boikot sampe melakukan pemukulan sma org yg makan di mcd/kfc logika ga sih??",negatif
"anying padahal resto cikin di korea jg banyak berasa kiamat aja gak bisa boikot mcd kfc aneh",negatif
"Sejumlah Massa Aksi Solidaritas untuk Palestina Serukan Boikot di Depan Pintu KFC Cabang Kendari BACA SELENGKAPNYA DISINI ⬇️⬇️⬇️ https://t.co/XuEjuLEAnU",positif
"Bela Palestina bareng @Kemenhan_RI ini namanya baru jihad bukan nyuruh boikot Starbucks KFC dll yang justru menyengsarakan saudara2 kita yg kerja d franchise tsb https://t.co/r8IubOX4uP",positif
"Aku xpernah boikot KFC. tapi sejak ayam yang dipinta dh jadi burung puyuh aku stop beli KFC.. hahaha",positif
"Aku tim tetap boikot McD KFC Sbux dll walau dg dalih apapun tp lbh ke arah gak pny duit utk beli brg segitu Toh msh ada mknan lokal spt Hisana burger bangor/murder dll yg ga kalah enak kopi2an franchise lokal jg byk kok",positif
"Bermodalkan logika dangkal dia bilang BDS pro LGBT KFC dkk pro LGBT Maka BDS ga boikot mereka BDS gara-gara Pro LGBT.",negatif
"Gw boikot kfc karna empati sama korban genosida dan memilih beli ayam ke pedagang umkm. Masih mau nyalahin kustomer? Gua guyur pala lu!",positif
"kfc daftar yg harus di boikot juga kan?",netral
"Kaga elu dong njir wkwkwkwk gue boikot modelan mekdi KFC soalnya gue tiap makan itu pasti Aslam naik sama soda satu makanya gue berhenti minum itu habis gue ga makan sama minum itu jarang banget gue sakit maag",positif
"Dari dulu gue udh merasakan ini sebelum boikot. Buat gue menang nya franchise sbux mcd kfc bukan rasa tp lbh di fasilitas: 1. Di rest area/bandara pasti ada sbux dan kfc 2. Kalo ke kota lain ttp ada dan udah kenal rasanya jd ga gambling",positif
"@kadrunmampos lagian boikot boikot padahal yang boikot seumur umur blom pernah beli KFC / MACD / SBUCKS juga mentok nya teh anget ama gorengan di ARAB malah ngantri gini bingung juga yah",positif
"@bnsphrxyzzz Perasaan yg boikot teriak2 yg minum di sbux ama makan di kfc mereka semua peminum darah ama makan bayi palestina dah sekali di IYAiin ama bocil2 dongo malah tantrum semua gimana dah konsepnya",negatif
"Kelakuan Warga Sipil Zionis Israel Menghalangi Masuknya Bantuan Makanan Obat2 dll ke Gaza Rafah yg Sdh 7 bln Diblokade tanpa Listrik Air BBM Pasokan Makanan &amp; Obat2an. Terus Di Bom Maka Kita TERUSKAN BOIKOT Produk Pro Israel. McD KFC Unilever dll https://t.co/eXLSH9O4Xe",positif
"@iamjoelee Berita suruh kita boikot McD KFC tapi sendiri hiburkan keluarga Zionist terrorists",negatif
"Kalau KFC di boikot kalian juga jangan sampai menggunakan Wa dan Instagram karena Mark Zuckerberg memberikan bantuan kpd Israel. Knp tdk konsisten https://t.co/WvpWrMRcp3",netral
"Sebenernya tanpa gerakan boikot juga McD ini overpriced banget. Buat fastfood harganya kemurahan tapi buat gourmet kualitasnya ga memadai (dan kemurahan). Jadi sebenernya agak bingung pasarnya tuh yang mana",positif
"gini deh lu org gabisa kah klo ga ikut2an boikot tu diem aja??? kek.. gausah caper dgn ngomong ak gapeduli boikot2an ttp gasss lgsg lari ke mcd jajan kek... kenapa seakan2 seluruh manusia yg hidup tu hrs tau klo lu ga boikot",negatif
"Kalo barang masih oke sih mnrt w kalo gk boikot tp kalo masih ada yg marah2 grgr dihina gk boikot mcd n starbuck lu mmg parah sih. Karna mcd itu udh terangan2 bgst! Dan lu masih makan mcd lu emg bgst sih",negatif
"dampak boikot ke karyawan mcd itu dampak langsung jangka pendek. coba liat dampak ke ekonomi scr general boikot bikin org banyak yg beralih ke produk lokal makin kuat lah ekonomi kita. masa org2 kita cuma kebagian jadi karwayan mulu dukunglah umkm2 yg selama ini kalah saing.",positif
"Kalo ga mau boikot McD ya bisa diem aja ga sih cocotnye jangan pake bercanda darah anak Palestina",negatif
"boikot mcd kalo opsi subtitusi dan alternatifnya dkriuk kayaknya aku gk ada masalah. soalnya oke punya. https://t.co/XwdS8OsMMj",positif
"gue tiap dikatain lebay karna boikot mcd sbux dll tu bawaannya pingin nangis. mau marah ga bisa bisanya lgs nangis. asw asw.",negatif
"gue boikot elu mcd .. . elu pikir dong gak malu apa sokong genosida di gaza . elu hrs deal dgn mcd pusat ubah nama ubah %saham minta resep rahasia . harus kreatif berpikir . .",positif
"Skrg rasanya mirip kaya gini. Hah berat. Tapi gabisa lah udh bela²in hampir 2 tahun gak konsumsi MCD dan mulai boikot totalitas demi kemanusiaan eh idol yg selama ini kudukung melenggang dengan masa bodo masih kerja sama dnegan brand² yg di boikot...ada yg gabener rasanyaaa",negatif
"Org org pada gembar gembor boikot mcd ni curut 1 malah bikin sg ngangkat ngangkat gelas mcd ewh dasar norak. Tau gak NORAK. Udah jelek muka jelek hati jelek penampilan dasar JELEK ALL OUT",negatif
"bgst mau marathon nonton netflix netflixnya malah kaga bisa dibuka ANJINGGGGH",negatif
"klo gini tetep boikot mcd ga?",netral
"Mcd tuh produk boikot!.. lupa kah? tetep boikot ya gais",positif
"kita boikot mcd dan starbux dah cukup",positif
"agak takjub sama diri ini udh lama bgt ga makan mcd semenjak boikot. dulu bener2 suka bgt mcd dan makan minimal sebulan sekali. sekarang Alhamdulillah gaada kepengen nya",positif
"Diluar negeri (Perancis) bukan cuma sekedar boikot tp udah ditahap protes ke gerai kayak gini sedangkan di Indonesia masih ada komentar aku liat ini sambil makan McD enak loh... https://t.co/ylFRnCZAgb",positif
"Jadi inget tahun lalu resign dari Maju Mapan pake konsep farewell di mcd (please note ini sebelum boikot ya) Aku menghabiskan 2 minggu di Jakarta buat wfc terakhir kali sama anak-anak kantor saying goodbye sana-sini bikin event piknik ditutup dg farewell dan karaokean https://t.co/a9HK6FLnAk",netral
"Ini kaya saling silang gak sih? Kek berkat boikot mcd KFC org beralih ke jatinangor. Jadi bantu para pekerja di jatinangor",positif
"eh ngakak bgt sama yg katamya boikot mcd tapi beli lego",netral
"kalau analisa saya sprtnya memang aksi bela palestina dan boikot kfc mcd starbucks dll itu buatan dari intel mosad israel sendiri tujuannya bikin rusuh negara yg ga terlibat shg berdampak pd ekonomi dan konflik. buktinya? tdk ada komentar/bantahan/upaya meredam dr israel",negatif
"I love mcd s panas special and mcnuggets dan sampe sekarang belum bisa nemu pengganti nuggetnya tapi ya balik lagi kalau boikot itu juga asalkan niat dan mau dan kalau udah niat dan mau you will find great alternatives yang kalah enak dari favoritmu.",negatif
"@okezonenews @sosmedkeras Menurut gw mrk liat2 ig/tiktok tentang boikot mcd dan ada seseorang yg boikot itu mengatakan klo makan disitu sma sj memakan darah zionis mungkin mrk cma kesal aj karna ada org boikot sampe melakukan pemukulan sma org yg makan di mcd/kfc logika ga sih??",negatif
"Tokopedia gak diboikot lho kenapa justru banyak PHK karyawan? Sbux KFC &amp; McD banyak boikot tapi karyawannya gak banyak terancam. Jadi sebenernya isu boikot = bikin sodara sendiri di PHK itu gak relevan ya setan!",negatif
"Wendys ni boikot ga yah gantiny kfc mcd yg ga boikot apaaa ges",netral
"siapa yang kemarin heboh boikot-boikot mcd tapi lagi ada musibah listrik padam langsung ke mcd numpang isi daya? HAHAHAHA memeq",negatif
"People ngebacot : boikot starbucks boikot aqua boikot mcd boikot bear brand sampe ada artis verified ikutan demo demi igsnya doang. While for papua they are all silent. For geruduk2 org ibadah u guys are silent. Lol",netral
"Mau cerita deh ttg McD ini. Dua minggu sebelum Serangan Oktober pecah dan ada boikot. Aku sm temenku ke McD. Dia tuh org yg jarang ke tempat2 fast food kyk gitu pengen cobain McD pertama kali. Kebetulan waktu itu habis ngurus apa gitu terus ya pengen nyoba.",netral
"anying padahal resto cikin di korea jg banyak berasa kiamat aja gak bisa boikot mcd kfc aneh",negatif
"McD di Paris Prancis di geruduk para demonstran pro palestina Ini negara non muslim ya Genk Dan bukan negara arab Indonesia apa kabar boikot nya ??? https://t.co/IKlnQa0Say",positif
"Info dong kentang goreng yg lebih enak dari mcd hehe saya mah ikut boikot mcd makanya gamau beli disitu. Mohon infonya",positif
"dulu tiap bingung mau makan apa selalu aja beli mcd tapi sekarang krn boikot jadi beli hisana ayam bu tumbar ayam bakar sriwedari dll. jadi tau olahan ayam yg enak lainnya bahkan lebih enak️️",positif
"gw boikot sb mcd dll. tapi ngeliat ginian beneran gemes rasanya pengen tak tarik keluar.",positif
"kenapa rame2 boikotnya baru sekarang ah kalian aja kali baru tau boikot mcd udah aku denger dari aku masih SD alias tahun 2000an. Seterusnya pun sering dianjurkan. Kalian aja milih tutup mata tutup telinga karena mikirnya konflik agama kan",negatif
"Mcd yg baru buka di perumahan deket rumah jg sepi hampir ga pernah ada motor mobil di parkiran yg ngantri di dalem apalagi. Padahal sebelum ada boikot w pun nunggu momen biar bisa beli mcflurry. Pun opsi jajanan di sana tu buanyakk bgt jadi ga susah buat ga jajan di mcd.",positif
"bjir junk food murahan aja lu dewain segitunya ini jionis pada ngatain yang boikot gak mampu beli mcd lah mereka timbang makan mcd aja segitu ngedewainnya padahal makanan murahan",negatif
"Israel Terus Gempur Gaza McD Cs Rugi Besar Digempur Gerakan Boikot https://t.co/ub7WkLZuBD",netral
"JAHATTT ANJING JAHATTTTTT temen gua ada yg masi beli mcd dll gue ga ikut campur boikot urusan masing2. tapi ini jahat bgtttt sakit hati liatnya",negatif
"Aku tim tetap boikot McD KFC Sbux dll walau dg dalih apapun tp lbh ke arah gak pny duit utk beli brg segitu Toh msh ada mknan lokal spt Hisana burger bangor/murder dll yg ga kalah enak kopi2an franchise lokal jg byk kok",positif
"boikot mcd/starbucks adalah aksi tergblok sepanjang masa",negatif
"CW KPOP yng masih blng boikot itu gk berguna Guys now banyak idol yng di bayar sama sbux ada yng sama mcd juga. Artiny brand2 itu udah mulai kewalahan n lagi gunain pasar kpop krn skrng emang lagi happening bgt. Jd jng berhenti buat boikot guys https://t.co/HXlIsY3d1m",positif
"Di Malaysia BOIKOT sangat efektif. Banyak cabang Starbucks dan McD bangkrut Di Malaysia Muslimnya lebih kompak dikonoha banyak pesek https://t.co/tO9Wmj8gG3",positif
"Nih yg ribut Boikot MCD pada kemana neh kok pilih kasih kalau ada satu pabrik tekstil PHK karyawan bela kek atau apa kek jangan kita boikot produk Israel teriak yg ada karyawan muslim di PHK sementara yg ini kalian diem aja dasar dungu pro zionist",negatif
"@Moximeli @erlanishere boikot itu berguna loh. Klo perusahaan2 nya ga dapet income mereka gabisa nyumbang dana ke Isriwil. fyi aja ni kalau antum belum tau mcd itu nyumbang ke Isriwil loh buat dana alat penghancur Palestin. Jadi kalo boikot Mcd pemasukan Isriwil berkurang.",positif
"emang sih kita ga bisa suruh semua ikut boikot mcd yaudah lah terserah mereka. Tapi yg bikin miris kalo ada kata kata enak makan daging palestina ini beneran minim empati si.",negatif
"Another contoh baik they do whats comfortable not whats right Banyak fans kpop teriak kenceng boikot mcd sbux dll sampe bully segala. Tapi mereka sendiri masih beli merch kpop dan bahkan masih nonton konser mereka?!?! Applaud to this twit",negatif
"4 Alasan Memboikot McD dan Starbucks untuk Melawan Zionis itu Harusnya Mudah Dilakukan #TerminalMojok https://t.co/5EjyqektPH",netral
"@Mdy_Asmara1701 mana ini yg kmarin ikutan triak triak free palestine ? yg ikut ikutan boikot Starbucks McD ?? brangkat lah ... masa iya gak brani ??? cm brani di negara sendiri ???",negatif
"@Dionysuss01 @duniauli sayangnya ga semua orang kayak kamu kak. bahkan sarkasan/candaan itu asalnya dari bbrp orang pro boikot. tiap ada konten orang yg lagi makan ph/ mcd pasti ada komentar bau amis ngga ka? bau darah ngga ka? enak ya makan daging manusia",negatif
"Boikot boikot kentang mcd sek enak cok",negatif
"Gerakan besar emang lahir dr kekerasan tp ya asal tepat sasaran Krn pada refer ke video orang boikot mcd di Perancis pas cari2 alasannya malah nemu klo McD dah lama dibenci orang sana ada artikel taun 2018 di Jakpost. Mungkin kek love-hate relationship",negatif
"Kelakuan Warga Sipil Zionis Israel Menghalangi Masuknya Bantuan Makanan Obat2 dll ke Gaza Rafah yg Sdh 7 bln Diblokade tanpa Listrik Air BBM Pasokan Makanan &amp; Obat2an. Terus Di Bom Maka Kita TERUSKAN BOIKOT Produk Pro Israel. McD KFC Unilever dll https://t.co/eXLSH9O4Xe",positif
"Dampak Ngeri Boikot-Anti Israel Terlihat di Asia McD Cs Rugi-Tutup https://t.co/qSjsrMB5T6",negatif
"bisa bisanya sohib gw bilang padahal kalo mau boikot gausah ajak ajak ya kasian karyawan mcd",negatif
"@altazaro @bersama99_net @AmbarwatiRexy Ya die benerlah lu blg boikot itu pilihan masing masing tapi org makan mcd atau mnm kopi diseruduk bela Palestina tp kelakuan pun sama barbarnya sama Israel. Pdhl yg pakai istilah darah Palestina itu kalian sendiri.",negatif
"wkwkwkwk solo project taeyong di boikot walo udh speak up ada idol yg collab sama McD tetep aja dibuka PO albumnya wkwkw milih2 juga ternyata boikotnya",negatif
"@barubikinlol Sumpah kek norak banget dah mereka beli mcd cuma buat ngeledek yang boikot padahal mah mcd biasa aja anjir enakan five monkey bangor dll udik udik kampung",negatif
"@vesicaafellea Too much. Ini cuma McD. Dari sebelum ada boikot-boikot gua yakin kebanyakan orang juga tau menunya dan pasti pernah makan juga. Jadi tanpa dispill juga orang uda tau jir wkwkwk",negatif
"@georgia_mis @fullmoonfolks gue dari sering beli jadi berenti sih ngomongin boikot nya sebatas di internal pertemanan dan kelurga aja selebih nya sering nolak pake cara lg ga pengen starbucks atau mcd atau apa lah itu soalnya gak mau ribetin diri sendiri kalo misuh2 wkwk",positif
"@masitanut @djancyuk @faizgoro @roarrrgh @sisthaaaaa Betul. Begitu pula sebaliknya brand2 yg terafiliasi untuk sumbangan dana secara universal contohnya McD mengganggap boikot jadi pressure sosial tersendiri untuk citra brandnya. Di Indonesia McD Indo sampe menyatakan dukungan bahkan ikut ngasi sumbangan dana juga.",netral
"terakhir gue minum sbx tuh sept tahun lalu gak makan mcd dah dari tahun lalu juga alhamdulillah gak kenapa-kenapa gue BOIKOT MAH BOIKOT AJA gausah alesan ah gak biasa gue minum kopi selain sbux ah gak biasa gue makan burger selain mcd HALAH BACOT LU GAK NIAT BOIKOT ITU",negatif
"Ternyata di sakinah ga boikot oreo",negatif
"oreo kena boikot. es oreo favku diganti ap yhh? :((",netral
"kalian nggak tau kalo oreo di boikot? gws deh",negatif
"oreo tuh boikot ya? mau beli yg collab sma pokemon . . .",negatif
