created_at,full_text,Sentimen
Thu Apr 18 15:30:08 +0000 2024,Google otomatis &amp; jelas bantu Israel beli senjata buat membunuh warga Gaza pertinyiinyi beranikah kita memboikot produk2x Google ( email google maps dll) spt boikot KFC McD unilever dll ? Kalau gua sih ga berani krn tanpa google hidup terasa hambar...tiap hari bakal manyun. https://t.co/NEQdciMNXL,Netral
Tue Feb 20 13:00:08 +0000 2024,Di Q4 2023 pasca boikot net profit Unilever turun drastis 57% dari 1.4 triliun jadi 600 miliar. Waktu laporan tahunan Unilever rilis harga sahamnya langsung anjlok ke angka 2.760. Keep boycot sampe merugi https://t.co/ufi6bwLwqD,Netral
Thu May 30 06:23:00 +0000 2024,Star ini produk di bawah Unilever dan mereka itu pro Z jangan lupa di boikot https://t.co/GxfJN8i7FB,Netral
Sun Jun 09 07:45:32 +0000 2024,BUTUH 50 RESPONDEN LAGI!! YUK LUR BANTU ISI Jika kamu: 1. Melakukan pembelian dan konsumsi produk Unilever minimal satu kali sebelum 7 Oktober 2023. 2. Melakukan boikot produk Unilever setelah 7 Oktober 2023. 3. Telah melihat atau membaca berita tentang konflik (cont..) https://t.co/MWI7pzSpJq,Netral
Mon May 06 02:56:01 +0000 2024,&gt; Di Malaysia KFC telah menutup beberapa gerainya &gt; McDonald's mengalami pertumbuhan penjualan hanya 0 7% selama kuartal IV 2023 menurun dibanding thn sebelumnya &gt; Di periode yg sama Unilever mengalami penurunan penjualan hingga 15% Tetap Boikot. https://t.co/nloB3HnqcG,Netral
Sun Mar 31 04:25:11 +0000 2024,Sampai segitu takutnya Unilever. Tetap BOIKOT. Membeli produk mereka sama saja menyumbangkan senjata pembunuh. https://t.co/HV1O2rdHe3,Netral
Thu Mar 21 05:12:25 +0000 2024,Unilever Akan PHK 7.500 Karyawan Terimakasih @Jokowi atas Kenaikan Barang Kebutuhan Pokok Dan Terimakasih atas Warga yg telah Boikot Produk Unilever anda berjasa dalam menambah Penggangguran Saudara SeAgama dan Sebangsa anda sendiri. https://t.co/BnrdHkRn1o,Netral
Fri Mar 15 21:21:32 +0000 2024,Jangan lupa boikot trus ya produk2 Israel dan pendukung Jangan kendor jangan kendor Apalagi Coca cola sprite fanta Unilever milo susu beruang jgn kendor ya n lancarkan rudal https://t.co/ymFhaI70Bb,Netral
Tue Apr 02 11:22:11 +0000 2024,ada 1negara penjajah berdiri di tanah jajahan bebuat seenaknya tidak ada hukum international yang bs menghentikanya yaitu @Israel hannya 1 cara #Boikot @Danone @Disney @Unilever @CocaCola @SbuxIndonesia @McDonalds @kfc @NestleUSA @Dior @sehatAQUA @BurgerKing @LOrealGroupe https://t.co/QBTOqg6Jxb,Netral
Tue Jun 11 05:04:34 +0000 2024,Gak cuman kena boikot Unilever juga kena desakan sama Greenpeace buat tanggung jawab sama sampahnya https://t.co/tvDWpQbk8g,Netral
Tue May 14 17:17:28 +0000 2024,: ramai dok tnya akak ni knp order kfc. like korg pasti rumah korg xde brg sapot israel ke?? ntah² kt rumah mkan maggi nestle pakai sabun dove shampoo unilever skincare garnier loreal. aku pon boikot jugak tp ikut mana yg aku mampu. https://t.co/I5BDeZEbKi,Netral
Sat May 11 03:03:09 +0000 2024,Suka bingung ama zionis pesek yg mempertanyakan nasib pekerja klo kita boikot starbucks mcd unilever dll Padahal mereka ga pernah koar2 soal buruh aice kocak,Positif
Mon Jun 10 11:57:45 +0000 2024,Cek instagram Oppo Indonesia rame bener wkwk Oppo id mending lu buru-buru ambil tindakan tegas BA lu deh sebelum netizen dan masyarakat lebih melek secara luas terhadap kasus yang sedang panas sekarang (Sekelas Unilever Starbuck Kfc aja bisa kalang kabut loh akibat boikot),Netral
Sun Jun 09 04:41:20 +0000 2024,Boikot boikot ini aku sendiri juga sering missed.. Ternyataaa produknya banyak banget. Yang ada di kepala cuma unilever coca cola dkk. Padahal banyak banget.. Gapapa yaaa Milaaaaa... Jangan gaenak hati kalau diingatkan orang lain soal hal ini.. Emang kita hidup di zaman yang,Netral
Wed May 29 11:42:35 +0000 2024,Udah sejak awal boikot udah ninggalin produk Unilever dan nestle sekarang pake wings terus.,Netral
Wed Nov 15 10:53:33 +0000 2023,Saham Unilever Tertekan di Tengah Aksi Boikot Produk Pro-Israel https://t.co/jjiYWMTerV,Netral
Sat Jun 15 13:59:15 +0000 2024,@SoftWarNews Alhamdulillah... Semoga nyamber ke Negara2 lain juga. Jangan lupa boikot Unilever Sabun Lux dan Lifebuoy Pepsodent dan Sunlight,Netral
Sun Jun 09 10:14:35 +0000 2024,genuinely wondering. skrg2 lg rame2nya boikot termasuk unilever. tp kok diliat2 ttp banyak aja ya yg berlomba2 apply kerja di unilever??? agak double standard yh,Netral
Sun Jun 09 06:47:33 +0000 2024,Salut deh sama jastip2 yg konsisten boikot. Buka jastip jxb tp ga datengin booth2 unilever. Luvssss,Netral
Sun May 05 05:25:26 +0000 2024,guyss izin promosi toko punya ayah yaa... https://t.co/D6YcHAxZP1 mungkin kalian mikir ada beberapa produknya yg di boikot tpi jujur guys bahkan MUI ga ngeluarin list barang yg harus di boikot sedangkan Unilever indo pake bahan baku lokal jugaa... #wts #SmallBusiness #help,Netral
Mon Mar 25 00:18:15 +0000 2024,Kadrun itu cuma berani boikot McD KFC dan Starbucks yang jarang mereka beli.sedangkan produk Unilever sampe sekarang aja mereka berani ngak berani boikot karena produk tersebut Ndak bisa lepas dari aktivitas padahal sama-sama produk yahudi,Netral
Sun Jun 09 13:57:09 +0000 2024,produk2nya boikot/terafiliasi secara lingkungannya jg mencemari (mis: unilever) secara kesehatan ga ada bagus2nya (junkfood susu tinggi gula dll dll) ga ada alesan buat ga boikot sbnernya,Positif
Fri May 31 05:06:55 +0000 2024,BUKAN TUTUP MATA. disitu emang posisinya dari yg kita liat mereka lagi konsum pribadi dan brandnya ga keliatan sebenernya ini sama kayak sebagian dari kita yg masih pakai produk boikot semacam Unilever,Netral
Mon May 13 08:20:29 +0000 2024,gue dah lama boikot mcd &amp; produk unilever kalo sbux emg gapernah beli. tapi ada aja org TONE DEAF yg bangga ya ternyata. padahal cuma boikot loh? sesusah itu kah?,Netral
Wed Apr 24 13:44:37 +0000 2024,Bos Unilever Blak-blakan Dampak Aksi Boikot Produk Pro Israel di RI https://t.co/BkPpczJbZc,Netral
Fri May 31 11:09:09 +0000 2024,debat kecil sama bapak w masalah aku yg mau boikot Unilever blio memikirkan Unilever Indonesia karyawan dll gmn kalau diboikot produk ituu jg digunakan masyarakat kecil. mau dukung ituu ya caranya dengan berdoa dan donasi yaiya si bener.,Netral
Tue May 07 13:06:10 +0000 2024,selamat malam semua semoga tidur nyenyak&amp;nyaman kecuali yg ga boikot unilever group mnding bbo di goa ajh,Netral
Tue Apr 23 13:35:11 +0000 2024,muka gua sembuh dari bo gara gara fw simple terus karena unilever di boikot gua jadi bingung mau pake fw apa huffttt,Netral
Fri May 31 03:20:44 +0000 2024,ini asli ak udh ngetik panjang lebar loh UNFOLL ITU PILIHAN KALIAN GAUSA NGAJAK2 MEREKA GA SAMPE JADI BA ANJIR CUMA KONSUMSI PRIBADI SAMA KAYA KALIAN YANG GATAU UNILEVER TU BOIKOT AH.,Netral
Thu Apr 25 14:47:52 +0000 2024,Gua tetep boikot elu @Unilever sampai israel berhenti nembakin rakyat palestina,Netral
Tue Apr 23 10:26:19 +0000 2024,Emang udah paling bener boikot Unilever.,Netral
Mon Jun 03 02:59:13 +0000 2024,kalau bapakku kontra nya krna yg kita boikot Unilever dan yg ada di indo yg sekitanya kita pake produk itu sehari2 kalau yg McD Starbucks dll nya itu baru blio bilang nah ituuu yg wajib diboikot kalau Unilever Indo iya blio mikirin pekerjanya,Netral
Thu May 30 07:49:34 +0000 2024,Heran bgt boikot boikot tp buktinya unilever masih lancar jaya.. mcd masih aman sentosa.. sbux masih laris manis Minimal sih show with actions jg gacuma jago orasi ajaaaaa Maaf ya gengs I'm simply boycotting by not buying their products maaf gabisa ikut orasi,Netral
Sat Mar 16 23:02:07 +0000 2024,https://t.co/4wNrxbrHYX YKMI Sebut 10 Produk Terafiliasi Israel yang Masuk Daftar Boikot Mulai Ramadhan 2024: Starbucks Danone Nestle Zara Kraft Heinz Unilever Coca Cola Group McDonalds Mondelez Burger King dan Kurma Israel,Netral
Fri May 31 03:15:37 +0000 2024,ak tanya kalian tau ga produk unilever itu masuk list boikot? masi pada pake ga? coba cek gih bedanya kita bukan artis makanya gada yg komplen jadi sabar dulu ye ANJIR,Netral
Mon Apr 08 23:05:12 +0000 2024,Dulu emang aku sering denger tentang isu boikot unilever fast food mcd kfc gitu2 tp gak semassive sekarang. Alhamdulillah sekarang udah orang2 paham,Netral
Sun May 19 15:04:31 +0000 2024,Kalau mayora agak2 maju mundur kena soalnya dia kan perusahaan go publik ya susah ngontrol saham yg masuk jadi aku masih ga terlalu boikot Kalau unilever emg terang2an si support israel Kalau Google ini agak sulit dihindari kek aplikasi lain aplikasi aku jadiin tmpt speak up,Netral
Mon Apr 08 22:40:17 +0000 2024,buset voucher diskonnya unilever semua ya sasaran boikot ni gencar sekali marketingnya,Netral
Sun Mar 03 22:16:06 +0000 2024,Intip Prospek #Unilever (#UNVR) Saat Boikot Berlanjut | #shorts https://t.co/r6AMmQR9jW,Netral
Thu May 30 11:36:40 +0000 2024,Ini sejak unilever di boikot. Wings jor joran bgt promonya.,Netral
Wed Mar 06 12:03:46 +0000 2024,Alhamdulillah untuk big 3 dan american resto yg ngedukung isriwil kek phd domino burgerking unilever masih lanjut boikot,Netral
Thu May 02 14:47:43 +0000 2024,Boikot e wes ga usum ta? Ga menyalahkan tzuyu krna dia first love ku tp ini produk unilever loh,Netral
Fri May 31 12:47:44 +0000 2024,unilever masuk dalam list boikot gak ya? yang tau please rep,Netral
Wed Mar 06 09:15:21 +0000 2024,meski stres tak berkurang tapi hidup tetap berjalan dengan boikot sbx disney mcd loreal unilever bk....,Netral
Thu Apr 25 05:17:56 +0000 2024,Pernyataan Lengkap Bos Unilever soal Dampak Boikot Produk Israel di RI https://t.co/VLk9yyqvu1,Netral
Wed Apr 24 23:33:36 +0000 2024,Unilever Indonesia mengatakan penjualan produk perusahaan hingga Maret tahun ini sudah menunjukkan tanda perbaikan. https://t.co/zjArahPw86,Netral
Sun Mar 31 04:22:27 +0000 2024,Belom bisa boikot unilever sepenuhnya karena detergent rinso matic front load 5L jatohnya lebih murah dibanding merk lain dengan volume sama,Netral
Fri Apr 12 04:14:03 +0000 2024,Alhamdulillah aku bersyukur masih bisa boikot produk zionis kek macem mcf kfc danone unilever,Netral
Thu May 30 16:46:47 +0000 2024,Lah jelas berbeda semua kok. Ada yang boikot sbuck ada yang boikot Unilever ada yang ikut BDS list tok...not focused,Netral
Mon Jun 10 01:20:35 +0000 2024,Kelakuan Warga Sipil Zionis Israel Menghalangi Masuknya Bantuan Makanan Obat2 dll ke Gaza Rafah yg Sdh 7 bln Diblokade tanpa Listrik Air BBM Pasokan Makanan &amp; Obat2an. Terus Di Bom Maka Kita TERUSKAN BOIKOT Produk Pro Israel. McD KFC Unilever dll https://t.co/eXLSH9O4Xe,Netral
Sun May 05 23:30:07 +0000 2024,Geger Aksi Boikot! KFC sudah Tumbang di Malaysia Begini Kabar McDonald's dan Unilever https://t.co/4tsHanxj2V,Netral
Sat Feb 24 09:53:25 +0000 2024,gimana ya tanggapan pendukung genap yg pasang emoji semangka or bendera Palestine trus boikot mcd sbux unilever dll pas liat foto ini,Netral
Thu Apr 18 09:02:10 +0000 2024,Boikot dan Ganjalan Kinerja Unilever (UNVR) 2024 https://t.co/yEd0AFA0JZ,Netral
Tue Feb 13 05:28:36 +0000 2024,Terdampak Boikot Penjualan Unilever Indonesia Turun pada 2023 https://t.co/4fSdrtwJXm,Netral
Sat Apr 20 13:06:56 +0000 2024,Nestle Unilever punya Israel produk produk Unilever mesti di boikot woy tapi masih aja dibeli ama rakyat Indonesia ini perusahaan Israel 7 turunan nggak habis habis kali harta Israel hampir seluruh dunia dikuasi oleh mereka. Unilever tuh produknya banyak banget lagi.,Netral
Tue Apr 30 08:03:27 +0000 2024,PT Unilever Indonesia Tbk (UNVR) buka suara soal dampak boikot akibat konflik di timur tengah terhadap kinerja perseroannya. https://t.co/nujT5Zayh6,Netral
Thu May 30 02:33:08 +0000 2024,@szupremacy Sejauh ini kpopers cuma boikot yang jadi BA/collab belakangan ini aja gatau kekmana cara pandangnya. Kalo gua sistemnya boikot agensinya sekalian. Ibarat lu boikot unilever emamg lu boikot produknya pilih pilih? Pasti semua yg dibawah naungan unilever kan?,Netral
Sun Apr 21 06:52:32 +0000 2024,Kurang2i aja mbanding2in kesalahan orang. Orang jelas salah ya ditegur jangan kemudian membandingkan dengan kasus lain. Orang kalau boikot McD tapi ga boikot unilever ya biarin aja puji dan apresiasi mereka bukan malah nyinyir kek gitu.,Netral
Tue Apr 02 22:44:06 +0000 2024,org pd fafifufefo boikot produk kek sb unilever mcd dll tapi pelamar kerja di perusahaan tsb masih bnyk aja jir terutama unilever. gw kira pendaftar ulip bakal turun gara2 aksi boikot ,Netral
Sat Mar 30 19:05:22 +0000 2024,Unilever ni boikot ke,Netral
Sat Mar 16 06:03:58 +0000 2024,wallahi tantangan buat boikot produk unilever tuh berat bgt tapi demi palestina aku bakal bertahan,Netral
Sun Jun 09 05:57:14 +0000 2024,Yahudi Pesek.... Ga Malukah Kalian...??? Ini di New Yorl City orang boikot makanan pro israel dan Rela Antri Makanan Halal sbg Produk Pengganti. Masyaa Allah....Luar Biasa. Sadarlah Bangsaku Saudaraku. Lanjutkan Boikot Produk Pro Israel: Starbuck McD KFC Unilever dll,Netral
Fri Apr 05 20:35:57 +0000 2024,Pembahasan saur sama nyokap kali ini agak berat dikit lebih berat daripada ditanyain kapan nikah Jadi dapet hampers berupa bahan pangan tapi gak ada produk unilever (gw sih gak vokal boikot karena sadar masih standar ganda ) agak berat ngejelasin ke nyokap ,Netral
Tue Mar 26 09:46:00 +0000 2024,Sedangkan prio 4-6 itu di luar target utama tapi sangat diencourage utk itu diboikot misalnya kayak kita boikot Unilever atau L'oreal. Jadi udah jelas kalau untuk boikot hybe ini targeted di prioritas 1-3 sedangkan prio 4-6 itu opsional tapi tetap diencourage.,Netral
Wed May 29 03:32:12 +0000 2024,For me klu x boleh nak boikot barang2 personal care like J&amp;J / Unilever / P&amp;G aku boleh faham lagi. Tapi bab fast foods especially MCD &amp; STARBUCKS if orang still x boleh nak boikot memang makes my blood boiling. COME ON! THERE ARE LOTS OF OTHER OPTIONS!,Netral
Wed May 01 15:07:17 +0000 2024,Produk Unilever tolong boikot setiap aspek kehidupan iklan iklan di tv rata rata produk Unilever semua anjay,Netral
Wed Jun 12 18:13:16 +0000 2024,aku udah suka bgt sama C*tr* body serum complete glow itu wanginya soft enak deh pokoknya encer jadi cepet meresap. nyaman bgt pokok di pake habis mandi atau pas mau tidur. tapi karena produk Unilever jadi masuk list boikot .,Positif
Fri Feb 16 09:00:16 +0000 2024,@doolanolan Ga masuk BDS sih tp emak-emak sini banyak yg boikot Unilever WKWKWK Sunli banget gatuh ,Netral
Thu Mar 07 04:31:42 +0000 2024,Produk Wings itu emang lebih murah dari Unilever ya. Thanks to boikot. Jadi lebih hemat ,Netral
Sat Jun 01 04:32:24 +0000 2024,Yg teriak2 boikot apakah kalau dikasih offering 2 digit di Nestle atau Unilever akan ditolak juga?,Netral
Fri Apr 26 09:05:42 +0000 2024,Klo isu boikot Starbucks ga menarik buat gw. Warkop selain starbuck jg banyak. Dr yg jujur ampe lebih bandit dr Starbuck jg ada.. Menarik itu bahas boikot unilever..,Netral
Thu Apr 25 04:42:39 +0000 2024,Bos Unilever Ungkap Dampak Aksi Boikot Produk Pro Israel di Indonesia https://t.co/bDgTCowFWR,Netral
Sat Mar 30 07:16:20 +0000 2024,nanti klo sampe aku nemu akun yg pro boikot HOTS tp masih pake produk unilever mw aku toyor jidatna,Netral
Wed Apr 24 09:37:49 +0000 2024,@_mardial_ Dari belasan tahun lalu issue boikot produk Israel (Unilever nestle dll) udah ada dan belum booming ky sekarang ulama Saudi dan turunannya salah satu yg banyak kasih fatwa kl boikot itu pilihan personal dan tetap boleh konsumsi barang itu skrg aja byk yg maksa utk boikot,Netral
Fri May 31 11:24:50 +0000 2024,produk lion wings sama tempo masuk boikot kah? tadi scan di no thanks kodomo kok katanya punya unilever padahal aku cari tau dia punya lion wings. kasih pencerahan tolong hiks,Netral
Wed Apr 24 00:59:41 +0000 2024,@madTarada @CNNIndonesia masih konsisten boikot unilever hahha,Netral
Thu Apr 25 02:01:34 +0000 2024,Strategi Unilever Hadapi Dampak Boikot dan Pelemahan Harga Saham https://t.co/YoJPxnDuIE,Netral
Sat May 04 01:27:56 +0000 2024,@worksfess produk unilever kita boikot kerja di unilever kita sikat ,Netral
Tue Mar 19 09:16:10 +0000 2024,Banyak yg boikot unilever tapi hari ini gue bazaar di unilever hampir 75% yg kerja berhijab semua dan panjang bgt hijabnya.,Netral
Fri Apr 12 09:10:42 +0000 2024,y'all don't even know what's on the BDS list. stop canceling celebs consuming sbux and mcd. u guys still use unilever sbux ama mcd di bds cokkk!! NGERTI GAK SE COK??? GAKPOPO KON BOIKOT UNILEVER TAPI GAK KABEH WONG ISOK BOIKOT UNILEVER. NEK SBUX+MCD KABEH WONG ISOK BOIKOT COKKK,Netral
Fri May 03 06:31:13 +0000 2024,@starfess bentar deh ponds nih bukannya produk unilever yaa ? Unilever di boikot kan? Kok pada gaada yg komen teriak² soal boikot ? apa saat ini boikot cm hanya untuk brand starbucks mcd gitu² doang kah ?,Netral
Thu Jun 13 11:15:35 +0000 2024,@alvR_001 @WatchmenID aku ttp nonton sih udh di nanti² soalny utk boikot aku ikut jg kek baned Starbucks KFC Unilever McD utk film aku ndk soalnya yg blg ban Dsny TPI mlh nntn Netflix pdhl merka sama ae :),Netral
Sat Jun 15 22:57:15 +0000 2024,@erlanishere Jangan lupa boikot produk Unilever Aqua dan Mcd,Netral
Tue Jun 04 22:25:56 +0000 2024,@alyaial @convomf berarti kl ga boikot oreo &amp; produk unilever gapapa kan kl ikutnya boikot sistem BDS? soalnya sejak ada isu2 boikot ini aku stop beli oreo stop beli produk unilever &amp; banyak produk yg di tiap postingan produk itu disuru nyari alter. jujur aja aku boikot semua krn takut dicerca,Netral
Fri Apr 12 03:06:00 +0000 2024,@gus_muslih @ustadzsyafiq @gus_muslim Alah bilang aja kalian temenan. Biar punya nilai tawar duit. Misalnya aksi 212 biar orang kalian naik jadi Rl2 : Maruf Amin.. Misalnya boikot unilever skrng jadi sponsor kegiatan kalian.. Drama isu2 wahabi padahal kalian kompak di belakang:)) bukti : GAK MAU LAPOR,Netral
Sat May 11 12:03:38 +0000 2024,krna oreo boikot aku iseng ganti monde buat topping eh kok cantik?? https://t.co/lpw5alX0NU,Netral
Tue Apr 30 03:39:50 +0000 2024,*Apakah kalian tidak jijik masih mau konsumsi OREO?* *udh HARAM mengandung BABI gambarnya lambang² dajjal semua produk Israhell ditambah lagi banyak kutu busuknya * *Jangan ragu untuk BOIKOT.!!!* https://t.co/kVqQ5ONov1,Netral
Tue May 21 08:04:51 +0000 2024,YANG BENER AJA NIHH ?????? (Tp aku boikot oreo) https://t.co/lsBCiNRBUH,Netral
Sun May 05 11:48:38 +0000 2024,Pen beli tapi oreo masuk list boikot #Pokemon #Oreo #Boikot https://t.co/qQiDauLfIV,Netral
Sat Dec 23 03:49:39 +0000 2023,Sejak boikot Oreo dah try Cream O tapi kurang sedap Previously Azra ada bagi tester brownies crumb TheMixProject so far our customer memang enjoy this crumb https://t.co/xrB7wsSiLd,Netral
Sun Mar 31 22:50:47 +0000 2024,Guys tetep boikot oreo. https://t.co/LCkISx7D3T,Netral
Mon Dec 04 08:29:42 +0000 2023,Beli cream-o munchy's. Sebab boikot oreo https://t.co/L8wijcsJN8,Netral
Sun Jun 02 12:49:06 +0000 2024,Pengen mcflurry tp lg boikot jd beli mixue yg oreo sundae tanpa saus coklat. Cukup mengobati sih krn rasanya jd ga terlalu manis https://t.co/vO68mbgUxl,Netral
Wed May 15 03:00:20 +0000 2024,OREO Produk yang membunuh anak-anak di Gaza Pembelian Anda atas produk boikot mendukung entitas Zionis Teruslah Memboikot barang-barang Amerika Israel dan para pendukungnya!!! #FreePalestine https://t.co/0wKgc3mZA4,Netral
Tue Mar 26 11:52:16 +0000 2024,tuh oreo lucu amat tapi boikot,Netral
Sun Dec 03 00:29:59 +0000 2023,Preman makanannya Oreo (Diputar dijilat dicelupin) Produk yg kita boikot https://t.co/u90PIXAUsk,Netral
Fri Apr 26 16:53:15 +0000 2024,biskuit (boikot oreo),Netral
Sat Jan 27 03:31:51 +0000 2024,Hadeuh manusia pada kenapa ya gini yaaa klo kalian mw boikot ya boikot aja sendiri perkara idol makan oreo trus kalian mw spam ini itu be smart lah mereka bukan kalian intinya kenapa sih ga urus idup sndiri aja knp maksa org laen bwt jadi KALIAN??????,Netral
Thu May 30 09:28:20 +0000 2024,Oreo boikot nder.,Netral
Fri Jun 07 11:58:45 +0000 2024,GW SUKA OREO TAPI DI BOIKOT TRS GANTINYAA GORIORIO.. TRS NYIBA YANG NEXTAR ITUUU lumayan lah tapiii oreo tuh ada pait²nya,Positif
Fri Nov 10 03:51:08 +0000 2023,Next level punya boikot ni dia tukar nama Oreo ke Cream-O.,Netral
Mon Feb 26 07:48:05 +0000 2024,Oreo masih boikot kan ya?,Netral
Fri Apr 05 18:37:01 +0000 2024,Bukannya oreo di boikot yh?,Netral
Sun Nov 12 03:55:24 +0000 2023,Kalo boikot Oreo terus terang aku gak bisa. Maafkan.,Netral
Wed Mar 13 11:10:05 +0000 2024,Maaf gak dulu soalnya oreo gw boikot,Netral
Thu Mar 21 09:04:58 +0000 2024,oreo kena boikot en aku ganti pakai cream o,Netral
Mon Mar 11 12:04:56 +0000 2024,Matcha latte choco latte (?) choco frappe dl ada red velvet frappe itu enak banget sumpah tp skrg udh gaada dan jangan adalagi soalnya make produk boikot (oreo red velvet),Netral
Sat Mar 09 11:21:16 +0000 2024,sejujurnya oreo cuman boikot jd aku slai olai aja,Netral
Sun Apr 14 05:56:11 +0000 2024,Bjir aku lupa klo oreo masuk produk boikot yallah maafin akuu,Netral
Mon Jan 22 11:08:17 +0000 2024,Oreo deh lagi boikot soalnya.,Netral
Sat Jun 08 01:02:03 +0000 2024,angga pas tau oreo collab sama pikachu ️‍ angga pas tau oreo di boikot ️,Netral
Thu Jan 11 11:39:25 +0000 2024,Kurang kan snacks tu. Terapkan dri awal. Kt rumah ni yg halal oreo and air yogurt je. Since boikot ni oreo pun aku tak beli. Aku x suka mkn biskut sbb manis sgt n lekat kt gigi so aku x beli. Tp bila pegi rumah inlaws sebekas biskut/jajan.,Positif
Fri Nov 17 11:34:22 +0000 2023,Ternyata di sakinah ga boikot oreo,Netral
Mon Mar 18 10:16:18 +0000 2024,kentang goreng tuh cocok woy dimakan sama mcflurry oreo tp mcd di boikot sih wkwk,Netral
Fri Jan 19 04:21:00 +0000 2024,Aik ampa tak boikot milo oreo kitkat ka wey? Tanya ja.,Netral
Sat Nov 11 12:17:51 +0000 2023,oreo kena boikot. es oreo favku diganti ap yhh? :((,Netral
Mon Feb 26 11:26:45 +0000 2024,kalian nggak tau kalo oreo di boikot? gws deh,Netral
Mon Mar 04 02:59:48 +0000 2024,semalem belanja ama temen terus kita ngobrol pingin oreo banget ga sii iyaaa tpi boikot ya boikot ,Netral
Mon Dec 04 03:42:04 +0000 2023,masih walaupun rindu double spicy burger dengan oreo mcflurry mekdi tapi boikot tetap boikot huhuhu,Netral
Fri May 10 04:14:26 +0000 2024,oreo tuh boikot ya? mau beli yg collab sma pokemon . . .,Netral
Tue Dec 26 02:09:53 +0000 2023,jadi inget dulu waktu sd udah mulai diajarin buat boikot brand. dimulai dari produk yang biasa anak kecil beli kaya oreo nestle cola pepsi. tapi anak umur segitu belum paham alasan kenapa harus boikot dan mungkin cara guru jelasin ga gampang diterima siswa jadi masih suka beli,Positif
Wed May 01 03:23:23 +0000 2024,dpt undangan dari oreo mereka produk boikot kan ya?,Netral
Fri May 03 12:46:21 +0000 2024,oreo di boikot kan ?,Netral
Tue Apr 09 08:43:27 +0000 2024,pdhl aku dah nahan diir buat ga beli oreo grgr di boikot jdnya kan las dikasi org seneng gt akhirnya bs mam oreo lg setelah sekian lama boikot TRUS DIKASIIN ORG BABI,Netral
Wed Mar 27 00:59:28 +0000 2024,LUPA OREO PRODUK BOIKOT AAAAAAA,Netral
Sun Mar 03 11:44:27 +0000 2024,salah satu produk boikot yg gue kgn banget adalah OREO,Netral
Tue May 14 13:55:30 +0000 2024,Kecewa bgt kalo liat orang yg ga boikot ponakan gw yg kecil aja boikot oreo yg biasanya ada di rumah gw tiap lebaran tahun ini ga ada karena boikot dan itu dia minta lngsung trus kalian yg udah gede hanya secuil es krim m*d pun ga mampu nahan hawa nafsu #blockout2024 ,Netral
Mon Apr 01 11:47:57 +0000 2024,kesel banget ngasi tw temenku tentang produk produk yg diboikot kaya sampai kapanpun dia gabakal ngerti kayanya wkwkwkw. bilangnya kalau semua diboikot kita makan apa padahal banyak alternatif makanan yg gabeda jauh kaya boikot oreo ada goreorio,Netral
Sat Mar 16 02:58:54 +0000 2024,meski bawa2 Pokemon tetep boikot oreo.,Netral
Fri Apr 05 18:11:12 +0000 2024,bgst ini penumpang belakang ngelawak mulu anying : lu mo oreo gak? : boikot cuy dia dukung israel : eh ajg lu tadi makan mcd kampang ujung2nya tetep makan oreo,Netral
Fri May 03 13:06:38 +0000 2024,Ges slai olai gx masuk daftar boikot gx? Soalnya mak gw beliin itu setelah oreo gx di bli lgi,Netral
Fri Apr 05 21:13:43 +0000 2024,Wah repnya... Alhamdulillah Soalnya pas ada menfess oreo pikacu ini di base lain (lupa base apa) hampir gaada yang rep soal boikot (atau emang gaada ya?). Isinya cuma rep lucu lucu gemes enak gitu... (Jujur mau rep waktu itu juga sungkan takut party pooper maaf),Netral
Fri Feb 23 10:43:16 +0000 2024,kami gk mau buruk sangka tp ini sering terjadi. tiap ada kucing liar yg kami rawat seminggu krg tb2 hilang &amp; gk terlihat lg. sepertinya dibuang tetangga. soalnya tiap hilang tiba2 sj diberi banyak oreo seakan utk menyuap kami supaya tidak marah tp oreo pun produk boikot ,Netral
Wed Mar 13 10:28:45 +0000 2024,Ya Allah guee lupaa Oreo di boikot kan yaa buset dah mana we kmrn makan itu. Oke next kita gak boleh jajan Oreo lagi!,Netral
Mon Feb 26 13:31:20 +0000 2024,Ngl gw dlu itu suka banget sm Oreo sampe akhirnya tau Oreo produk isriwil. Dlu itu gw bisa aja tiap bulan beli se kardus saking sukanya. Tp krn sekarang di boikot yaa jelas gw ikut boikot lahh. Trus akhirnya gw cari alternate lain yg mirip oreo gt but the taste ain't the same,Positif
Thu Dec 28 12:05:57 +0000 2023,hallo aku mau tanya dong kan kita dsn kebanyakan ya orang' indo juga masih pada pake barang' boikot terutama Starbucks McDonald's atau jajan alfa Indomaret yang di boikot seperti Oreo tapi kenapaaaa kok idol langsung diserang yaa diskremer bukan pembelaan cmn tanya sajaa,Netral
Wed May 29 14:29:40 +0000 2024,kalo misal kita udah beli produk non boikot semacam point coffee tapi belinya minuman cookies and cream sedangkan cookiesnya biasanya Oreo. itu gimana jadinya?,Netral
Sat Jun 15 14:24:04 +0000 2024,fullcream + oreo seenak itu .. tp oreo boikot jd fullcream + goriorio ,Netral
Sat May 11 01:38:39 +0000 2024,Alternatif oreo apa ya ngidam berat tapi boikot.,Netral
Wed May 29 18:51:43 +0000 2024,sedih gabisa makan oreo karna boikot TAPI LEBIH SEDIH ORANG-ORANG DI PALESTINA HUHUHUHU,Netral
